generation	param	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100	Hapl1	Hapl2	Hapl3	Hapl4	Hapl5	Hapl6	Hapl7	Hapl8	Hapl9	Hapl10	Hapl11	Hapl12	Hapl13	Hapl14	Hapl15	Hapl16	Hapl17	Hapl18	Hapl19	Hapl20	Hapl21	Hapl22	Hapl23	Hapl24	Hapl25	Hapl26	Hapl27	Hapl28	Hapl29	Hapl30	Hapl31	Hapl32	Hapl33	Hapl34	Hapl35	Hapl36	Hapl37	Hapl38	Hapl39	Hapl40	Hapl41	Hapl42	Hapl43	Hapl44	Hapl45	Hapl46	Hapl47	Hapl48	Hapl49	Hapl50	Hapl51	Hapl52	Hapl53	Hapl54	Hapl55	Hapl56	Hapl57	Hapl58	Hapl59	Hapl60	Hapl61	Hapl62	Hapl63	Hapl64	Hapl65	Hapl66	Hapl67	Hapl68	Hapl69	Hapl70	Hapl71	Hapl72	Hapl73	Hapl74	Hapl75	Hapl76	Hapl77	Hapl78	Hapl79	Hapl80	Hapl81	Hapl82	Hapl83	Hapl84	Hapl85	Hapl86	Hapl87	Hapl88	Hapl89	Hapl90	Hapl91	Hapl92	Hapl93	Hapl94	Hapl95	Hapl96	Hapl97	Hapl98	Hapl99	Hapl100
10	slope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00904225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00965818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00470655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	intercept	0.5	0.49722	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.494167	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.501227	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.505304	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.499501	0.5	0.5	0.491009	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.490384	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.488096	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
1000	slope	0.0290287	-0.00132761	0.000531121	-0.00427845	-0.0273997	0.0114904	-0.0232365	0.0149314	0.00943537	0.00358248	-0.00169434	0.0160393	0.0112577	-0.0192504	0.0173491	0.0142936	-0.0229653	-0.00643563	-0.00740798	-0.00203424	-0.0162491	-0.00344889	-0.00541097	-0.0255737	-0.00146065	-0.00669303	-0.00876408	0.0198112	0.0256261	-0.0236703	-0.00767074	0.00860255	0.0161782	0.0117222	-0.0118179	0.0142069	0.0107806	-0.0144652	-0.00141036	-0.00262449	-0.0261394	-0.00628901	0.0111562	0.0151612	-0.00430375	0.0161871	0.0152991	0.00990375	0.0299987	0.0129341	0.00565428	0.00286582	0.00154606	0.0168095	-0.00802204	-0.000102599	-0.00169434	-0.0133067	-0.00444729	0.007356	0.00128099	-0.0145354	0.0296591	-0.000916847	-0.00116093	0.0206072	0.0254514	0.0192117	0.0111615	-0.00418562	0.0117057	-0.0173988	-0.0228665	-0.0152191	0.0143468	0.0236191	-0.0096648	0.0254514	0.00714468	-0.00474393	0.0214015	0.0123228	0.0163976	0.0158296	-0.00169021	0.0146426	0.0172724	0.00588092	0.0159282	0.0353361	-0.0246733	0.0108124	0.0100405	-0.0233199	-0.0154978	0.0140475	-0.0171214	-0.00389218	-0.00367972	-0.00587978	-0.0105417	0.0254514	0.0127541	-0.0278695	0.0159917	-0.0324094	-0.0335356	0.00255635	-0.0388049	-0.0212638	0.00546742	0.0163287	0.0158589	-0.00955849	0.0172177	0.0365457	0.0106035	0.00736706	-0.0144854	0.0205461	0.000480515	0.0115112	0.0175607	0.0352605	0.00602211	0.012676	0.0232601	0.0159917	0.0254514	0.0162401	-0.0101829	0.0265002	-0.00923808	0.00123995	0.0176299	-0.0288401	0.0167378	0.0254514	0.0196121	-0.0336458	0.0254514	0.0254664	-0.0283826	0.0254514	-0.00190419	0.0254514	-0.0288401	-0.022124	0.0159917	0.0176299	0.0174915	0.012676	-0.00719953	-0.0197993	0.0174915	0.00212645	0.00508249	-0.0105417	0.0167378	-0.0140685	-0.00778749	-0.013109	-0.0178351	-0.0101829	-0.0322116	-0.00735011	0.0254514	0.0103114	0.0254514	-0.0179889	-0.0228894	-0.00944633	-0.022124	0.019488	-0.00957704	0.00880705	-0.00311053	0.0413454	-0.00955849	0.00508249	0.0173516	0.0119002	0.0115442	-0.0280956	0.0254514	0.00575365	0.0115112	0.00255635	-0.00754867	0.0254514	0.0176299	-0.00159953	0.0217868	-0.0185153	-0.0212363	-0.0127086	-0.0288401	-0.00676809	-0.0109805	0.0176299
1000	intercept	0.410126	0.42774	0.446234	0.429319	0.426235	0.418761	0.414187	0.412193	0.408939	0.398641	0.395942	0.422513	0.414775	0.412282	0.411777	0.419112	0.401763	0.419646	0.409	0.419323	0.419966	0.419241	0.395942	0.408378	0.410746	0.414345	0.41712	0.399383	0.406895	0.413543	0.404189	0.410149	0.407316	0.420241	0.390393	0.415093	0.411299	0.421881	0.415499	0.400556	0.413319	0.432461	0.392306	0.423904	0.401645	0.407519	0.391734	0.428648	0.413797	0.446027	0.409332	0.401517	0.431718	0.400935	0.414663	0.396891	0.395942	0.412507	0.395942	0.417566	0.41129	0.431206	0.430254	0.415964	0.42843	0.433435	0.393912	0.400449	0.403004	0.420149	0.404133	0.407454	0.431494	0.419781	0.416858	0.398279	0.416578	0.394004	0.429679	0.439751	0.408566	0.418062	0.414598	0.396044	0.416336	0.394176	0.401834	0.407526	0.39158	0.403028	0.44207	0.395378	0.431418	0.407951	0.425354	0.40521	0.414013	0.400616	0.406064	0.406931	0.452768	0.393912	0.389556	0.39809	0.395478	0.409171	0.429535	0.404352	0.446291	0.417058	0.409657	0.43451	0.393912	0.434015	0.416052	0.402761	0.394441	0.431916	0.442887	0.419219	0.408747	0.40494	0.391984	0.411028	0.412943	0.409657	0.382764	0.402761	0.393912	0.415892	0.394148	0.393912	0.410396	0.433013	0.390117	0.397971	0.421646	0.393912	0.400619	0.429485	0.393912	0.433682	0.397971	0.401014	0.413663	0.393912	0.397971	0.390515	0.400619	0.398595	0.393912	0.415253	0.416905	0.437237	0.393912	0.393134	0.419669	0.43785	0.421646	0.411751	0.433258	0.412848	0.394148	0.394148	0.412848	0.405951	0.391966	0.442265	0.401014	0.409923	0.428667	0.429709	0.390515	0.393912	0.442953	0.431147	0.436893	0.436704	0.434015	0.419669	0.423221	0.416052	0.409979	0.409378	0.401014	0.422709	0.392214	0.409491	0.416905	0.382764	0.415892	0.390567	0.410507	0.426751	0.412848	0.437237	0.397971	0.430403	0.433647	0.415892
2000	slope	0.0341389	-0.0201774	0.0176452	0.0380823	0.032661	0.0220137	0.0156579	-0.0027808	-0.00191473	0.0331964	0.0307486	0.0491608	0.00180843	0.0449903	0.0294249	0.0482936	-0.00282996	0.00797347	0.0217253	0.00403329	0.0352548	0.0231924	-0.000187208	0.0317284	0.0233032	-0.00649503	0.0158455	-0.0168625	0.0178987	-0.0287061	0.0240824	0.0319139	-0.00935996	0.0365836	0.0244206	0.0393897	-0.00664797	0.00536107	0.0274913	0.0268444	0.0135076	-0.0126313	0.0628537	0.0365139	0.0559171	0.0475332	0.0217967	0.0367816	0.0274913	0.03481	0.0250258	0.0425996	0.000327627	0.0221359	0.0500166	0.00860008	0.0477498	-0.00679189	-0.0267746	0.0115404	0.0594552	0.00804083	0.0310789	-0.00593057	0.00356846	0.0570025	-0.0303849	0.0395214	0.0515629	0.0295024	-0.00226305	0.0434694	-0.0129359	0.0184143	-0.0139778	0.0146294	-0.0127528	-0.0125216	0.0259105	-0.00526904	0.0326438	-0.0490732	0.00234503	0.0324602	0.0123979	0.00899812	-0.0131337	-0.0150805	0.0440293	0.043437	0.0119519	-0.00422762	0.0381679	-0.0202946	0.0324539	-0.0277193	0.0228561	0.0230298	0.0334702	0.0251479	-0.0531356	0.0302531	-0.00146954	0.042351	0.00106279	0.0438296	-0.0278143	0.015225	0.0290163	-0.00515397	0.0244429	0.00773737	0.00821514	-0.0283846	0.0274913	0.0344156	0.0822612	0.021553	-0.0501775	0.0318893	0.046105	-0.0646989	0.0173276	0.0319385	0.0173276	0.0122695	0.0650903	0.0211009	0.0274913	0.0162692	0.0638577	-0.0512461	-0.0531356	0.0194105	-0.0456778	0.0390086	0.0486095	0.0564039	0.0302531	0.0298381	-0.0512461	0.021553	0.021553	0.0316662	0.0274913	0.021553	0.0274913	-0.0501775	0.0278744	-0.0342911	0.021553	0.0244482	0.0211009	0.00809617	-0.0512461	0.0342119	0.0341973	0.0459115	-0.0512461	0.0240362	0.00821514	-0.00397079	0.0341973	0.0302531	0.025026	0.015225	-0.00146954	0.0180988	-0.0278657	0.0274913	0.0194105	0.000630837	0.0458611	0.025026	0.0302531	0.0278744	0.0344156	0.018127	0.0240362	0.03093	-0.0646989	0.0209555	0.0315135	0.00618727	0.0681439	0.0298381	-0.0682262	0.0274913	0.0486095	0.0636103	0.046105	-0.0465309	-0.0299201	0.0498912	0.0341973	-0.00397079	0.0400179	0.021553	0.025026	-0.00621738
2000	intercept	0.302277	0.295604	0.339987	0.329339	0.332316	0.318926	0.33093	0.328722	0.323759	0.322278	0.335658	0.312412	0.31956	0.327428	0.331323	0.335411	0.321074	0.330359	0.317675	0.318617	0.304171	0.303319	0.293795	0.319618	0.311883	0.276243	0.330095	0.309067	0.3241	0.306664	0.331201	0.313473	0.307734	0.289644	0.285846	0.287006	0.317172	0.302317	0.272705	0.344252	0.313516	0.30281	0.335255	0.328367	0.307134	0.340531	0.338944	0.310059	0.281932	0.335694	0.302043	0.332778	0.32501	0.298692	0.345112	0.343938	0.353514	0.328587	0.304595	0.331787	0.333465	0.322582	0.281748	0.286099	0.313365	0.317599	0.308681	0.305081	0.331809	0.281795	0.312531	0.346003	0.29498	0.34382	0.321323	0.320125	0.311138	0.30247	0.317772	0.307074	0.303591	0.294537	0.322575	0.327156	0.332604	0.315383	0.315382	0.315912	0.310145	0.329096	0.325021	0.322311	0.365088	0.295432	0.316434	0.29828	0.3353	0.319721	0.332721	0.308857	0.280056	0.332124	0.314886	0.29116	0.329736	0.332124	0.295432	0.302425	0.312748	0.316504	0.32705	0.323014	0.290318	0.320447	0.272705	0.335411	0.33659	0.323231	0.292686	0.358134	0.312998	0.284217	0.299262	0.268812	0.316789	0.327421	0.345457	0.344213	0.29116	0.335411	0.324577	0.290153	0.283825	0.35249	0.292686	0.366805	0.32461	0.345457	0.332124	0.35234	0.292686	0.323231	0.325031	0.306253	0.285512	0.325031	0.272705	0.292686	0.324164	0.280056	0.323231	0.27243	0.344213	0.339204	0.290153	0.330521	0.338078	0.326555	0.290153	0.332632	0.290318	0.344762	0.338078	0.332124	0.324577	0.302425	0.314886	0.336852	0.314886	0.272705	0.329736	0.306956	0.27753	0.324577	0.332124	0.324164	0.320811	0.332124	0.332632	0.344762	0.280056	0.344762	0.286371	0.308257	0.357667	0.35234	0.308739	0.272705	0.32461	0.348939	0.312669	0.315283	0.280056	0.349206	0.338078	0.344762	0.34324	0.330279	0.324577	0.303777
3000	slope	0.0212387	0.0233043	-0.011493	-0.00722378	0.0265395	-0.0411491	0.0145555	0.0847223	0.026933	0.0303257	0.0125583	0.0310179	0.0222253	0.0323613	0.00835052	0.0248422	0.0445299	0.0114523	0.0229461	0.00797635	0.037252	0.0230441	0.0415335	0.0218001	0.0265493	0.0612535	0.00838953	0.0364728	0.0432425	0.0361143	0.0266372	0.0111645	0.0224085	0.0382573	0.0399312	0.0239302	0.032972	0.0644743	0.0351004	0.0611213	0.0258037	0.00835052	0.0204868	0.0254718	0.0257436	-0.0084588	0.0403109	0.00852419	0.0208107	0.0230438	0.0382527	0.025593	0.025022	0.0190538	0.0235152	0.0130075	0.0304193	-0.0100378	0.0379903	0.0249835	0.018872	-0.006529	-0.0012337	0.0173488	0.0202293	0.0245677	0.026197	0.0340764	0.0335215	0.0198917	0.0278277	0.0110181	0.0417998	0.0516142	0.0246636	0.0144464	0.0225206	0.0249214	0.0203647	0.0188974	0.0263968	0.049616	0.0246304	-0.00627054	-0.000552479	0.0262614	0.0272193	0.0306549	0.0276466	0.035477	0.0185362	0.0195603	0.0335968	0.0199883	0.0327497	0.0510943	0.0257425	0.0140545	0.0387748	0.0284678	0.03413	-0.00518689	0.019255	0.0247529	0.0247529	0.0403109	0.0368983	0.0635673	0.0478846	0.0530788	0.0267742	0.0406514	-0.0125423	0.0360634	0.0208556	0.0139294	-0.00518689	0.0245879	0.0268828	0.0236521	-0.0398322	0.0246312	-0.00333402	-0.00247478	0.0247752	-0.0311944	0.0403109	0.0214425	0.033848	0.0193285	0.0236417	0.029139	0.0575672	0.0219192	0.0247529	0.0367116	0.0305878	-0.00266712	0.0484084	0.0436963	-0.00958733	0.0915838	0.0247529	0.000329412	0.00445954	0.0236417	0.0403109	0.0376043	0.0412977	0.0251767	0.0168463	-0.0349365	0.0247752	0.0368983	0.0408325	0.0256332	0.0374544	0.0247752	0.0208556	0.033848	0.0267321	0.029139	0.0247752	-0.0104883	0.0376043	0.0936752	0.0358632	0.0367116	0.0168463	0.0125212	0.0321603	0.00522662	-0.0104883	0.0208556	0.0275257	0.0267321	0.0460516	0.0399421	0.0601338	0.0372508	-0.00266712	0.0208556	0.0247529	0.0247752	0.0373648	-0.00518689	0.0496376	0.0256332	0.0139294	0.0163716	0.00445954	0.0168323	0.0168463	0.0208556	0.0172947	0.0372508	0.0915838	0.0247752	0.0372508	0.0251767
3000	intercept	0.188989	0.219658	0.243379	0.214996	0.193047	0.246976	0.201976	0.20278	0.197597	0.216686	0.208021	0.222712	0.189322	0.189299	0.201052	0.192921	0.193995	0.217431	0.179533	0.19359	0.219797	0.232984	0.257491	0.244027	0.221149	0.216951	0.20707	0.203915	0.249696	0.198939	0.203163	0.216614	0.212783	0.196468	0.217225	0.198445	0.20589	0.203398	0.17553	0.207966	0.246182	0.203247	0.204967	0.242687	0.196942	0.228126	0.198124	0.18249	0.212091	0.203618	0.220555	0.197707	0.198504	0.197233	0.20883	0.236013	0.191917	0.195742	0.206665	0.184729	0.19498	0.233266	0.216007	0.190805	0.231141	0.206949	0.201282	0.223646	0.21143	0.237934	0.184971	0.230967	0.219616	0.236013	0.219151	0.223724	0.182454	0.202062	0.204689	0.193521	0.205987	0.208189	0.22676	0.235501	0.213118	0.234307	0.210873	0.228728	0.192016	0.2099	0.219923	0.254719	0.206073	0.20707	0.19079	0.215177	0.213052	0.228333	0.235169	0.174832	0.197876	0.174245	0.190811	0.241435	0.241435	0.200891	0.26969	0.183575	0.233629	0.196259	0.194777	0.196547	0.259373	0.211462	0.229174	0.212253	0.178303	0.220059	0.193463	0.21816	0.24384	0.159656	0.173868	0.173868	0.20454	0.259748	0.226282	0.213031	0.253435	0.153706	0.228532	0.24756	0.184204	0.212253	0.231747	0.184754	0.213312	0.194073	0.172914	0.223482	0.217616	0.212914	0.204136	0.205689	0.215728	0.228532	0.200891	0.210538	0.21816	0.194073	0.229473	0.252181	0.190008	0.273044	0.211254	0.205654	0.194073	0.182213	0.216334	0.253435	0.222353	0.24756	0.182213	0.173868	0.213362	0.21926	0.195643	0.194073	0.215876	0.226994	0.190008	0.186703	0.173868	0.216422	0.211484	0.225128	0.184204	0.194073	0.215629	0.191276	0.194073	0.219152	0.241435	0.182213	0.187536	0.178303	0.204399	0.226103	0.212253	0.224856	0.208321	0.218727	0.229473	0.216422	0.208949	0.191276	0.21926	0.166341	0.191276	0.194073
4000	slope	0.0573353	0.0180768	0.0357035	0.0283667	-0.00193982	0.0497418	0.0130118	0.00563287	-0.0268329	0.0190442	0.0267957	0.0176866	0.0248591	-0.00368137	0.011872	0.0184125	-0.0103327	-0.00686668	0.00945891	0.0181963	-0.00320985	0.0304627	0.0258017	0.0049716	-0.0117428	0.0385028	0.0407257	0.0059122	0.0248932	0.02194	0.0190039	0.00703429	0.0257235	-0.0271465	0.00287933	0.0370142	0.0730281	0.026509	0.0256681	0.00408365	-0.00122475	0.0245225	-0.00876234	0.0111184	-0.0155309	0.0493174	0.00262951	0.0474627	0.00787567	0.028416	0.00601605	0.000382974	0.0343804	0.0196022	0.00916017	0.0183667	0.00260233	0.0500674	0.0515519	0.00681226	0.0188585	0.00052951	-0.0015653	0.0179991	0.0392523	0.029459	0.0548833	0.00462244	0.0319499	0.0128688	0.0124127	0.0293823	0.0252039	0.00776937	0.0230678	0.0329386	0.0342745	0.0207904	0.030761	0.0459654	0.0274	0.0012089	0.00640069	0.0333092	-0.00450749	-0.00574205	-0.00888027	0.0138494	0.016087	0.0125176	0.0171578	0.0271477	0.0128633	0.0118144	0.00797747	-0.00103506	-0.00686668	0.0500053	0.0219003	0.0159391	0.0280033	0.0168203	0.0237023	0.0168203	0.0284911	0.00787906	-0.0271515	0.0501913	0.0134181	0.0433066	0.0296673	-0.0271416	0.0156315	0.0423959	0.00918187	0.0157067	0.00712042	0.00962679	0.0209989	0.0214653	0.0521866	0.0380986	0.0418818	0.0521866	-0.00954383	0.0716536	-0.011938	0.0145859	0.00212062	0.0750119	0.0750119	0.0262952	0.0271066	0.0131309	0.00230518	0.0274582	0.0342187	0.0242226	-0.0271515	0.00962679	0.00555245	0.0414905	-0.0129433	0.0197887	0.0548855	0.0205096	-0.0268329	0.0433066	0.0488854	-0.000568464	0.0050098	0.0270732	0.0279076	0.0197405	0.0470838	-0.0271515	0.0402852	0.0271066	-0.000932981	0.0143862	0.000761255	0.0324769	0.00962679	0.0423959	0.0835663	0.0334948	0.0191265	0.0225183	0.0342187	0.0548855	0.0390164	-0.0268329	0.0414905	-0.0180146	0.0242226	0.0198669	0.0237023	0.0380986	0.033563	0.0296308	-0.00854033	-0.0268329	0.0271066	0.0324769	-0.0271515	-0.0271515	0.0380986	0.00212062	0.0134181	0.0134181	0.0150453	0.0232718	0.0150453	0.00230518	0.0126944	0.0246607	0.0242226	0.0433066	0.0246009	0.012322
4000	intercept	0.187575	0.162456	0.125302	0.169308	0.142326	0.173002	0.175525	0.170967	0.172781	0.139975	0.156644	0.142274	0.192409	0.149486	0.18542	0.13698	0.161157	0.134193	0.198758	0.175285	0.160609	0.151513	0.142627	0.17395	0.158582	0.187189	0.179173	0.160966	0.196492	0.131369	0.159591	0.191844	0.166697	0.141261	0.182453	0.176225	0.140567	0.17685	0.174169	0.183055	0.140204	0.177337	0.143093	0.163618	0.165277	0.196005	0.220965	0.163917	0.149469	0.185826	0.127054	0.178992	0.175909	0.14953	0.164462	0.17076	0.162872	0.163371	0.196912	0.136038	0.170742	0.14254	0.189238	0.158713	0.189496	0.173175	0.173166	0.159971	0.167109	0.1598	0.151302	0.176334	0.153917	0.159346	0.185445	0.197481	0.21534	0.141513	0.187911	0.202632	0.187468	0.164484	0.189822	0.198903	0.166088	0.158704	0.150236	0.211916	0.147895	0.161107	0.159857	0.152935	0.165387	0.186485	0.14683	0.172638	0.134118	0.15005	0.17893	0.185046	0.144305	0.158291	0.188339	0.158291	0.166778	0.154598	0.134118	0.158112	0.134118	0.175022	0.178868	0.148404	0.205623	0.185254	0.116101	0.150535	0.172638	0.152069	0.145064	0.225058	0.188096	0.169153	0.185254	0.188096	0.206079	0.184854	0.173674	0.140728	0.175902	0.159814	0.136131	0.116101	0.190423	0.176746	0.165273	0.231469	0.158291	0.218649	0.134118	0.152069	0.134118	0.209509	0.19555	0.164855	0.17774	0.172638	0.184426	0.175022	0.171595	0.15157	0.116101	0.181506	0.185561	0.14298	0.205623	0.134118	0.15967	0.200751	0.190708	0.155669	0.173217	0.150113	0.140769	0.166327	0.154191	0.226156	0.122302	0.175381	0.179782	0.182605	0.209391	0.184426	0.209509	0.187598	0.218649	0.213681	0.188339	0.169153	0.222032	0.205623	0.154635	0.179197	0.200751	0.137339	0.134118	0.134118	0.169153	0.166583	0.13039	0.134118	0.175788	0.154598	0.175788	0.165273	0.150535	0.15133	0.218649	0.175022	0.188339	0.134928
