"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl12"	-0.147635
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl13"	-0.0786263
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl14"	-0.1271
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl15"	-0.185723
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl16"	-0.0709209
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl17"	-0.177172
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl18"	-0.149614
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl19"	-0.180368
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"slope"	"Hapl20"	-0.202709
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl1"	0.357385
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl2"	0.415272
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl3"	0.416555
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl4"	0.449794
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl5"	0.46527
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl6"	0.428334
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl7"	0.456113
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl8"	0.433347
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl9"	0.478179
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl10"	0.43405
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl11"	0.508627
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl12"	0.472369
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl13"	0.3827
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl14"	0.46359
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl15"	0.475272
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl16"	0.395609
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl17"	0.426464
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl18"	0.39742
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl19"	0.426464
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	5000	"intercept"	"Hapl20"	0.448747
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl1"	-0.24032
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl2"	-0.18492
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl3"	-0.203451
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl4"	-0.185032
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl5"	-0.204846
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl6"	-0.227394
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl7"	-0.204994
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl8"	-0.207014
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl9"	-0.2264
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl10"	-0.173953
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl11"	-0.190471
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl12"	-0.205394
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl13"	-0.167299
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl14"	-0.21624
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl15"	-0.201327
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl16"	-0.240417
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl17"	-0.22692
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl18"	-0.212023
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl19"	-0.214972
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"slope"	"Hapl20"	-0.215189
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl1"	0.514219
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl2"	0.430967
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl3"	0.457526
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl4"	0.463818
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl5"	0.491568
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl6"	0.500238
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl7"	0.396463
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl8"	0.495982
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl9"	0.507028
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl10"	0.508897
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl11"	0.410821
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl12"	0.389574
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl13"	0.509031
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl14"	0.468006
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl15"	0.389988
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl16"	0.498057
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl17"	0.457526
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl18"	0.461913
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl19"	0.471612
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	10000	"intercept"	"Hapl20"	0.459032
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl1"	-0.312275
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl2"	-0.284021
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl3"	-0.383082
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl4"	-0.302474
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl5"	-0.294531
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl6"	-0.276578
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl7"	-0.312275
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl8"	-0.304286
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl9"	-0.203793
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl10"	-0.289137
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl11"	-0.271252
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl12"	-0.28633
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl13"	-0.272959
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl14"	-0.277154
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl15"	-0.305422
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl16"	-0.281339
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl17"	-0.385783
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl18"	-0.34023
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl19"	-0.342939
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"slope"	"Hapl20"	-0.297771
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl1"	0.517263
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl2"	0.489071
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl3"	0.54734
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl4"	0.521469
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl5"	0.537318
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl6"	0.541114
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl7"	0.520578
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl8"	0.556464
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl9"	0.469557
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl10"	0.542238
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl11"	0.534906
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl12"	0.522571
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl13"	0.45685
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl14"	0.538785
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl15"	0.576008
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl16"	0.518162
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl17"	0.527757
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl18"	0.51835
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl19"	0.523574
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	15000	"intercept"	"Hapl20"	0.504133
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl1"	-0.368718
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl2"	-0.400772
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl3"	-0.42278
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl4"	-0.361279
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl5"	-0.411557
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl6"	-0.351042
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl7"	-0.322127
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl8"	-0.371686
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl9"	-0.332663
"0.05"	"0.0"	"0.25"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1103062282219822836"	20000	"slope"	"Hapl10"	-0.359417
