"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl5"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl6"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl7"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl8"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl9"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl10"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl11"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl12"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl13"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl14"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl15"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl16"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl17"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl18"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl19"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10	"intercept"	"Hapl20"	0.5
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl1"	-0.069681
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl2"	0.0513658
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl3"	0.0153879
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl4"	0.0562061
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl5"	-0.0969507
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl6"	-0.00524047
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl7"	-0.0217196
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl8"	-0.0340259
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl9"	0.0388145
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl10"	-0.00232516
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl11"	0.0395653
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl12"	0.0347022
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl13"	0.078547
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl14"	-0.0449977
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl15"	0.0992346
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl16"	-0.00489177
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl17"	0.0572549
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl18"	0.0310354
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl19"	-0.0297487
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"slope"	"Hapl20"	0.00449575
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl1"	0.54562
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl2"	0.491868
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl3"	0.422379
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl4"	0.535162
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl5"	0.463897
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl6"	0.504016
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl7"	0.475556
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl8"	0.529486
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl9"	0.537217
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl10"	0.504723
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl11"	0.471167
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl12"	0.505907
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl13"	0.504183
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl14"	0.530008
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl15"	0.465731
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl16"	0.477355
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl17"	0.50186
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl18"	0.465731
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl19"	0.519024
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	5000	"intercept"	"Hapl20"	0.477355
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl1"	-0.0483807
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl2"	0.0373529
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl3"	-0.0141599
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl4"	0.0878417
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl5"	0.0245569
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl6"	-0.00727874
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl7"	0.0399293
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl8"	-0.0483807
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl9"	0.0429425
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl10"	-0.0431871
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl11"	-0.0694706
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl12"	0.0540356
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl13"	0.0382032
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl14"	0.0382032
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl15"	0.0245333
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl16"	0.0211061
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl17"	0.0760883
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl18"	0.0385884
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl19"	0.052347
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"slope"	"Hapl20"	-0.00224103
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl1"	0.54862
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl2"	0.497797
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl3"	0.420973
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl4"	0.581184
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl5"	0.516961
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl6"	0.416851
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl7"	0.51753
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl8"	0.54862
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl9"	0.544718
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl10"	0.537929
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl11"	0.472029
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl12"	0.533236
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl13"	0.461175
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl14"	0.461175
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl15"	0.510193
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl16"	0.443386
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl17"	0.453021
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl18"	0.543539
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl19"	0.514093
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	10000	"intercept"	"Hapl20"	0.428098
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl1"	-0.0635234
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl2"	0.0393482
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl3"	-0.00233044
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl4"	-0.008934
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl5"	0.0140262
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl6"	-0.0250467
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl7"	-0.0798402
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl8"	-0.015113
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl9"	-0.0862771
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl10"	0.059303
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl11"	0.00673543
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl12"	-0.0582095
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl13"	-0.129856
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl14"	0.0952463
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl15"	-0.0160287
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl16"	0.0169333
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl17"	-0.0385049
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl18"	-0.0588936
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl19"	0.0103583
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"slope"	"Hapl20"	0.00219573
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl1"	0.594764
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl2"	0.472914
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl3"	0.587337
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl4"	0.477212
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl5"	0.593444
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl6"	0.59957
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl7"	0.509388
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl8"	0.559286
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl9"	0.572371
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl10"	0.455205
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl11"	0.606036
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl12"	0.559259
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl13"	0.412553
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl14"	0.475364
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl15"	0.566243
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl16"	0.594209
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl17"	0.628222
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl18"	0.488299
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl19"	0.453558
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	15000	"intercept"	"Hapl20"	0.560462
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl1"	-0.075214
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl2"	-0.11963
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl3"	-0.00694674
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl4"	-0.157517
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl5"	0.0303375
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl6"	-0.0237425
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl7"	0.0398745
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl8"	-0.106542
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl9"	-0.127172
"0.0"	"0.0"	"0.9"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1126309638319669075"	20000	"slope"	"Hapl10"	-0.0969113
