"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	"Hapl15"	-0.273642
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	"Hapl16"	-0.236243
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	"Hapl17"	-0.212068
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	"Hapl18"	-0.225909
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	"Hapl19"	-0.221841
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"slope"	"Hapl20"	-0.210698
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl1"	0.307638
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl2"	0.284838
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl3"	0.252685
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl4"	0.239693
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl5"	0.261556
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl6"	0.315646
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl7"	0.249199
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl8"	0.260599
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl9"	0.258863
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl10"	0.250089
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl11"	0.221112
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl12"	0.224111
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl13"	0.20949
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl14"	0.259846
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl15"	0.323006
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl16"	0.244856
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl17"	0.245055
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl18"	0.276871
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl19"	0.253843
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	5000	"intercept"	"Hapl20"	0.24348
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl1"	-0.204427
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl2"	-0.273073
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl3"	-0.268132
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl4"	-0.263052
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl5"	-0.233448
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl6"	-0.234742
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl7"	-0.241463
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl8"	-0.218536
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl9"	-0.224891
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl10"	-0.285252
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl11"	-0.218082
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl12"	-0.182201
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl13"	-0.19017
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl14"	-0.283181
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl15"	-0.230693
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl16"	-0.210262
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl17"	-0.195323
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl18"	-0.218536
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl19"	-0.182231
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"slope"	"Hapl20"	-0.183141
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl1"	0.252323
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl2"	0.297106
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl3"	0.313765
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl4"	0.306306
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl5"	0.273139
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl6"	0.284684
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl7"	0.264509
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl8"	0.260318
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl9"	0.266539
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl10"	0.302245
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl11"	0.263125
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl12"	0.241949
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl13"	0.294589
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl14"	0.254437
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl15"	0.289385
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl16"	0.286255
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl17"	0.262263
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl18"	0.272234
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl19"	0.278801
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	10000	"intercept"	"Hapl20"	0.28346
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl1"	-0.15652
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl2"	-0.227464
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl3"	-0.244597
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl4"	-0.234869
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl5"	-0.261532
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl6"	-0.180186
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl7"	-0.284793
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl8"	-0.200316
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl9"	-0.255599
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl10"	-0.191783
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl11"	-0.270882
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl12"	-0.199398
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl13"	-0.181391
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl14"	-0.240438
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl15"	-0.224616
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl16"	-0.220396
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl17"	-0.227351
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl18"	-0.190183
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl19"	-0.256093
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"slope"	"Hapl20"	-0.193017
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl1"	0.222473
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl2"	0.292087
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl3"	0.256893
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl4"	0.290838
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl5"	0.278579
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl6"	0.224637
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl7"	0.395554
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl8"	0.248293
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl9"	0.307948
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl10"	0.222302
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl11"	0.314475
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl12"	0.328191
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl13"	0.245456
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl14"	0.256734
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl15"	0.312636
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl16"	0.28519
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl17"	0.279114
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl18"	0.247763
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl19"	0.274526
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	15000	"intercept"	"Hapl20"	0.230674
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl1"	-0.178464
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl2"	-0.279502
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl3"	-0.311304
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl4"	-0.348098
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl5"	-0.128041
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl6"	-0.239572
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl7"	-0.344172
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl8"	-0.17902
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl9"	-0.22968
"0.0"	"0.0"	"0.05"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2239013102011717883"	20000	"slope"	"Hapl10"	-0.315987
